Customer_ID,Age,Gender,Location,Subscription_Type,Monthly_Charges,Tenure_Months,Payment_Method,Support_Calls,Total_Usage_GB,Churn
2816,57,Male,Suburban,Premium,47.52,9,Credit Card,1,361.78,Yes
2817,66,Male,Suburban,Standard,85.5,17,Credit Card,0,273.62,Yes
2818,29,Female,Urban,Standard,66.08,5,Debit Card,2,48.19,Yes
2819,44,Male,Urban,Standard,76.31,26,Credit Card,4,379.32,Yes
2820,25,Female,Urban,Basic,41.42,1,Crypto,3,139.44,Yes
2821,42,Female,Urban,Premium,95.0,1,Credit Card,1,193.14,No
2822,63,Male,Urban,Basic,73.83,35,Debit Card,7,123.34,Yes
2823,21,Male,Rural,Premium,47.96,9,Debit Card,8,272.14,Yes
2824,50,Female,Urban,Basic,48.38,38,PayPal,7,354.18,Yes
2825,18,Female,Urban,Standard,92.68,4,Credit Card,6,401.8,No
2826,36,Male,Suburban,Basic,61.88,52,Debit Card,9,461.14,Yes
2827,48,Male,Suburban,Basic,73.57,19,Credit Card,1,180.25,No
2828,33,Female,Urban,Basic,47.53,5,Credit Card,5,466.37,Yes
2829,31,Female,Suburban,Standard,30.13,48,PayPal,3,308.86,Yes
2830,70,Male,Suburban,Standard,75.12,63,PayPal,4,195.41,Yes
2831,65,Female,Urban,Premium,64.7,38,Debit Card,8,443.76,No
2832,22,Male,Urban,Basic,55.12,52,Credit Card,8,290.24,No
2833,58,Male,Rural,Standard,66.16,46,PayPal,3,227.69,No
2834,43,Male,Rural,Standard,28.75,9,Credit Card,7,6.74,Yes
2835,79,Male,Suburban,Basic,81.45,50,Credit Card,4,359.04,Yes
2836,45,Male,Urban,Standard,95.33,66,Debit Card,8,39.6,Yes
2837,19,Female,Urban,Standard,90.2,38,Credit Card,1,145.41,Yes
2838,67,Male,Suburban,Basic,38.93,27,Crypto,3,480.89,Yes
2839,23,Male,Urban,Basic,46.54,20,Credit Card,2,78.45,Yes
2840,26,Male,Urban,Standard,82.76,62,Credit Card,6,156.58,No
2841,50,Female,Suburban,Basic,63.56,16,Debit Card,1,466.24,Yes
2842,58,Male,Urban,Standard,59.31,13,Debit Card,2,169.5,No
2843,42,Male,Suburban,Premium,93.4,20,Credit Card,8,165.01,Yes
2844,65,Female,Rural,Standard,58.24,24,Credit Card,7,324.33,Yes
2845,30,Female,Urban,Standard,56.34,50,Debit Card,1,66.55,Yes
2846,26,Male,Rural,Basic,13.78,7,Credit Card,5,486.4,Yes
2847,70,Female,Urban,Premium,16.25,29,Credit Card,2,138.24,Yes
2848,30,Female,Rural,Basic,10.67,5,Debit Card,5,393.06,Yes
2849,48,Female,Urban,Standard,92.19,35,Credit Card,4,144.52,Yes
2850,58,Male,Urban,Premium,46.75,65,Crypto,9,138.41,No
2851,28,Female,Suburban,Standard,52.17,70,Debit Card,3,29.7,Yes
2852,21,Male,Urban,Standard,86.08,7,Crypto,6,60.54,Yes
2853,51,Female,Rural,Standard,64.83,44,Credit Card,9,261.46,Yes
2854,78,Female,Urban,Basic,64.86,13,Crypto,6,288.84,No
2855,55,Male,Urban,Standard,36.69,38,Credit Card,3,408.11,No
2856,63,Female,Suburban,Basic,85.05,13,Credit Card,2,31.05,Yes
2857,21,Male,Urban,Standard,24.92,54,Credit Card,3,178.72,Yes
2858,55,Female,Urban,Basic,14.78,44,Credit Card,1,100.88,No
2859,36,Male,Suburban,Premium,27.24,13,Credit Card,3,179.58,No
2860,23,Male,Suburban,Basic,34.1,25,Debit Card,3,177.8,No
2861,51,Male,Rural,Standard,35.41,24,Credit Card,4,177.79,Yes
2862,35,Female,Rural,Standard,70.35,29,Credit Card,0,155.51,Yes
2863,30,Male,Urban,Standard,29.6,70,Debit Card,1,382.23,Yes
2864,58,Male,Suburban,Basic,70.9,18,Credit Card,7,345.16,Yes
2865,40,Male,Urban,Standard,18.2,5,Debit Card,7,171.39,Yes
2866,36,Female,Suburban,Basic,23.25,18,Debit Card,7,74.1,Yes
2867,62,Female,Urban,Standard,55.79,63,PayPal,4,259.62,Yes
2868,28,Male,Rural,Basic,92.97,37,Credit Card,7,459.5,No
2869,18,Male,Suburban,Standard,87.36,71,Crypto,8,62.66,No
2870,41,Male,Rural,Basic,97.19,55,Debit Card,3,376.76,No
2871,79,Male,Rural,Premium,68.54,12,Crypto,3,300.09,Yes
2872,71,Male,Rural,Standard,70.82,52,Credit Card,6,294.71,Yes
2873,24,Female,Rural,Basic,66.25,57,Debit Card,4,467.39,No
2874,42,Male,Urban,Standard,66.05,46,PayPal,9,478.01,No
2875,38,Male,Urban,Premium,23.24,44,Credit Card,0,122.68,No
2876,32,Male,Urban,Basic,58.94,24,Debit Card,7,404.43,Yes
2877,18,Female,Urban,Standard,44.75,9,PayPal,3,310.78,No
2878,29,Female,Suburban,Standard,49.83,12,Debit Card,7,205.01,Yes
2879,75,Female,Suburban,Basic,57.12,9,Credit Card,1,333.15,No
2880,24,Male,Suburban,Premium,21.56,22,Debit Card,3,478.03,Yes
2881,32,Male,Rural,Basic,42.35,17,Credit Card,1,258.92,Yes
2882,38,Male,Rural,Basic,15.71,33,PayPal,4,470.1,Yes
2883,36,Male,Urban,Premium,98.17,47,Credit Card,9,321.8,No
2884,77,Female,Urban,Standard,20.67,15,Credit Card,9,241.97,No
2885,46,Female,Urban,Premium,33.27,33,Credit Card,7,322.44,Yes
2886,42,Female,Urban,Standard,90.22,15,Debit Card,6,301.67,Yes
2887,50,Female,Suburban,Standard,53.44,27,Crypto,4,211.43,Yes
2888,66,Male,Suburban,Premium,22.21,61,Credit Card,6,281.67,No
2889,49,Female,Suburban,Basic,44.58,68,Credit Card,4,351.92,Yes
2890,66,Male,Rural,Standard,20.43,48,Credit Card,6,419.59,No
2891,52,Male,Rural,Standard,28.02,8,PayPal,3,152.86,No
2892,61,Female,Urban,Basic,14.68,6,Credit Card,3,8.31,Yes
2893,55,Male,Suburban,Standard,49.44,63,Credit Card,9,276.06,Yes
2894,43,Male,Urban,Basic,82.6,2,Debit Card,3,245.15,Yes
2895,28,Male,Urban,Standard,62.74,22,Credit Card,7,28.05,Yes
2896,52,Female,Urban,Standard,64.57,21,Credit Card,0,316.62,Yes
2897,25,Female,Urban,Premium,28.05,6,Credit Card,9,470.76,Yes
2898,63,Male,Urban,Basic,40.95,70,PayPal,4,201.71,No
2899,31,Female,Urban,Standard,86.07,13,PayPal,9,447.29,Yes
2900,27,Male,Suburban,Basic,17.91,1,Debit Card,1,406.74,Yes
2901,19,Male,Suburban,Standard,87.21,22,Credit Card,9,81.7,Yes
2902,63,Female,Urban,Standard,53.53,24,Debit Card,3,393.85,Yes
2903,26,Female,Urban,Standard,85.34,64,Credit Card,4,258.84,Yes
2904,20,Female,Rural,Premium,38.62,41,Debit Card,7,459.4,No
2905,38,Male,Urban,Premium,40.5,22,Debit Card,1,95.52,Yes
2906,43,Female,Rural,Basic,77.64,61,PayPal,1,63.4,Yes
2907,25,Female,Suburban,Basic,80.65,12,Credit Card,1,121.4,Yes
2908,65,Female,Urban,Standard,30.67,4,Debit Card,7,30.75,Yes
2909,19,Male,Urban,Standard,97.56,12,Debit Card,2,160.72,Yes
2910,23,Female,Urban,Basic,17.6,33,Credit Card,4,142.22,Yes
2911,45,Female,Urban,Standard,16.17,21,Debit Card,1,208.69,No
2912,70,Male,Urban,Standard,63.6,52,PayPal,5,232.03,No
2913,46,Male,Suburban,Basic,75.05,47,PayPal,9,73.22,Yes
2914,43,Male,Urban,Premium,96.48,59,Debit Card,5,310.07,Yes
2915,42,Female,Suburban,Standard,46.45,47,Credit Card,1,112.56,No
2916,29,Female,Suburban,Basic,12.28,56,PayPal,3,61.84,No
2917,22,Female,Urban,Basic,64.26,13,Debit Card,1,354.7,Yes
2918,51,Female,Urban,Premium,36.07,44,Credit Card,9,12.34,Yes
2919,65,Female,Urban,Premium,48.97,35,Credit Card,3,184.81,Yes
2920,54,Male,Urban,Standard,53.96,29,Credit Card,6,73.06,No
2921,32,Male,Suburban,Basic,15.81,56,Credit Card,4,441.51,No
2922,61,Female,Urban,Premium,53.74,5,Debit Card,9,412.4,Yes
2923,53,Male,Suburban,Standard,48.37,67,Credit Card,3,31.2,No
2924,32,Male,Urban,Premium,74.13,53,Credit Card,9,275.68,No
2925,60,Female,Urban,Standard,68.11,60,Credit Card,9,148.38,Yes
2926,65,Male,Suburban,Basic,26.67,6,Credit Card,2,97.08,Yes
2927,40,Male,Suburban,Standard,28.55,48,Credit Card,5,156.46,Yes
2928,23,Male,Urban,Basic,32.59,35,Credit Card,1,408.13,No
2929,63,Male,Urban,Basic,26.11,18,Credit Card,3,29.87,No
2930,67,Female,Suburban,Standard,69.15,11,Debit Card,7,324.47,Yes
2931,61,Female,Urban,Premium,99.5,51,Credit Card,1,456.77,No
2932,76,Female,Urban,Standard,68.69,23,Debit Card,8,224.58,Yes
2933,60,Male,Suburban,Standard,64.6,47,Credit Card,1,450.86,Yes
2934,62,Female,Urban,Basic,46.89,59,Credit Card,7,453.49,No
2935,38,Female,Suburban,Basic,38.13,57,Credit Card,7,305.19,Yes
2936,40,Female,Suburban,Basic,92.0,56,Credit Card,6,228.46,Yes
2937,60,Male,Suburban,Standard,97.21,27,Credit Card,9,369.09,No
2938,72,Female,Suburban,Standard,54.71,35,Credit Card,5,458.2,Yes
2939,33,Female,Suburban,Basic,36.12,55,Credit Card,0,340.34,No
2940,64,Female,Suburban,Premium,79.31,9,Debit Card,1,105.59,Yes
2941,70,Female,Rural,Basic,21.92,18,Credit Card,6,410.21,Yes
2942,77,Male,Urban,Premium,78.9,44,PayPal,3,475.82,No
2943,32,Female,Urban,Standard,83.71,21,PayPal,8,205.73,No
2944,42,Male,Suburban,Basic,21.24,56,Debit Card,2,349.1,Yes
2945,53,Female,Suburban,Standard,97.92,48,Credit Card,3,259.57,No
2946,28,Male,Urban,Standard,98.7,1,PayPal,2,56.89,No
2947,68,Male,Rural,Standard,94.3,27,Credit Card,6,175.57,Yes
2948,32,Male,Urban,Standard,54.64,45,Credit Card,1,82.75,No
2949,21,Female,Suburban,Basic,32.15,63,Credit Card,9,337.11,Yes
2950,38,Male,Suburban,Standard,62.38,58,PayPal,1,291.47,Yes
2951,30,Female,Rural,Premium,47.79,40,Credit Card,1,17.73,No
2952,39,Female,Urban,Basic,28.54,63,PayPal,3,31.74,Yes
2953,36,Male,Suburban,Basic,48.13,38,Credit Card,7,131.14,Yes
2954,51,Male,Urban,Premium,69.75,29,PayPal,7,372.68,Yes
2955,31,Male,Urban,Basic,16.38,40,PayPal,7,64.29,Yes
2956,78,Female,Urban,Standard,40.01,19,PayPal,7,103.18,No
2957,21,Female,Suburban,Standard,11.6,56,Credit Card,6,453.91,Yes
2958,65,Male,Urban,Standard,77.45,44,PayPal,5,273.52,No
2959,70,Male,Urban,Standard,67.66,65,Crypto,6,310.8,No
2960,69,Female,Suburban,Basic,15.64,13,Credit Card,4,228.43,Yes
2961,63,Female,Suburban,Basic,96.83,30,Credit Card,7,150.59,Yes
2962,44,Female,Suburban,Standard,12.04,49,Debit Card,1,125.32,Yes
2963,46,Female,Rural,Standard,63.1,63,Credit Card,4,295.02,No
2964,64,Male,Urban,Standard,79.87,71,Debit Card,6,236.02,No
2965,45,Male,Rural,Standard,80.91,35,Credit Card,8,202.11,Yes
2966,52,Male,Rural,Basic,13.09,11,Debit Card,9,347.5,Yes
2967,25,Male,Urban,Basic,91.58,49,Credit Card,0,202.67,No
2968,33,Male,Urban,Premium,92.66,40,Credit Card,8,19.33,No
2969,59,Male,Urban,Standard,60.53,21,Credit Card,2,420.0,No
2970,53,Male,Urban,Basic,53.39,47,PayPal,0,159.88,No
2971,47,Female,Suburban,Basic,14.04,3,Credit Card,6,473.25,No
2972,35,Female,Suburban,Basic,60.58,30,PayPal,2,439.9,Yes
2973,19,Female,Suburban,Basic,46.84,67,Debit Card,7,117.72,Yes
2974,66,Female,Suburban,Premium,79.55,62,Credit Card,1,482.77,Yes
2975,30,Male,Urban,Premium,46.35,37,Credit Card,3,426.93,Yes
2976,21,Female,Rural,Premium,71.52,22,Credit Card,1,492.52,No
2977,43,Male,Urban,Premium,19.13,31,Credit Card,3,339.3,No
2978,42,Female,Rural,Premium,21.97,46,Credit Card,0,465.43,No
2979,47,Male,Urban,Standard,22.57,45,Debit Card,9,345.36,Yes
2980,28,Female,Rural,Basic,14.1,14,Crypto,4,427.69,Yes
2981,24,Male,Urban,Standard,58.72,12,Credit Card,2,305.6,Yes
2982,48,Male,Urban,Basic,81.46,63,Debit Card,8,464.66,Yes
2983,61,Female,Urban,Basic,64.94,38,Crypto,3,259.53,Yes
2984,27,Male,Suburban,Basic,61.75,47,PayPal,5,368.55,No
2985,56,Female,Rural,Standard,71.26,54,PayPal,8,458.56,No
2986,30,Female,Urban,Basic,40.57,55,PayPal,1,211.77,Yes
2987,48,Female,Rural,Basic,42.58,48,Credit Card,6,14.17,Yes
2988,24,Female,Suburban,Standard,38.28,15,PayPal,2,57.41,Yes
2989,73,Female,Suburban,Premium,74.09,71,PayPal,0,485.98,Yes
2990,66,Male,Rural,Standard,24.55,16,Credit Card,8,436.73,Yes
2991,59,Female,Urban,Premium,11.17,43,Credit Card,8,242.23,No
2992,78,Female,Urban,Basic,63.66,7,Credit Card,3,480.49,Yes
2993,59,Female,Rural,Basic,94.81,43,Credit Card,8,93.62,No
2994,73,Male,Rural,Standard,64.85,28,Credit Card,6,56.37,Yes
2995,53,Female,Rural,Standard,80.46,66,Debit Card,3,301.12,No
2996,37,Female,Rural,Standard,70.55,60,Debit Card,1,191.68,Yes
2997,21,Female,Urban,Standard,54.77,3,Credit Card,4,170.55,No
2998,71,Male,Rural,Standard,74.66,1,Credit Card,7,367.34,No
2999,24,Male,Urban,Premium,84.17,31,Debit Card,9,75.86,Yes
3000,71,Male,Rural,Basic,30.23,56,Credit Card,9,389.45,Yes
3001,18,Female,Urban,Basic,40.25,46,Credit Card,5,180.37,No
3002,61,Female,Suburban,Standard,30.14,32,Debit Card,4,493.38,No
3003,73,Male,Suburban,Basic,50.7,18,Credit Card,3,404.56,Yes
3004,62,Male,Urban,Basic,89.66,68,Credit Card,5,323.47,Yes
3005,59,Male,Urban,Basic,41.07,35,Credit Card,2,115.49,No
3006,64,Male,Rural,Basic,43.7,23,Debit Card,1,478.26,Yes
3007,76,Female,Rural,Basic,87.43,13,Debit Card,0,17.42,Yes
3008,30,Female,Urban,Basic,56.38,14,Credit Card,8,112.45,No
3009,72,Male,Suburban,Standard,58.19,37,Credit Card,0,19.35,Yes
3010,39,Female,Suburban,Standard,87.47,5,Debit Card,3,483.29,Yes
3011,71,Male,Urban,Standard,54.15,22,PayPal,5,435.85,Yes
3012,38,Female,Urban,Standard,71.34,28,Debit Card,8,476.1,No
3013,39,Male,Rural,Basic,17.71,4,PayPal,3,357.8,Yes
3014,45,Male,Suburban,Basic,26.08,50,Debit Card,6,14.68,No
3015,26,Male,Suburban,Basic,46.39,29,Debit Card,6,465.82,Yes
3016,43,Female,Suburban,Premium,54.54,37,PayPal,5,211.06,No
3017,26,Female,Urban,Standard,96.92,35,Debit Card,8,184.73,Yes
3018,32,Female,Urban,Basic,97.36,20,PayPal,9,142.78,Yes
3019,27,Male,Urban,Basic,86.61,35,Credit Card,6,144.11,Yes
3020,41,Male,Urban,Premium,38.4,2,PayPal,2,400.51,No
3021,75,Male,Suburban,Standard,96.76,58,Debit Card,5,128.93,Yes
3022,74,Female,Rural,Premium,72.04,18,PayPal,6,111.86,Yes
3023,78,Male,Urban,Basic,45.36,56,Credit Card,6,349.31,Yes
3024,59,Female,Urban,Basic,73.15,64,Debit Card,5,144.44,No
3025,25,Female,Suburban,Standard,11.49,52,PayPal,2,7.55,No
3026,41,Female,Rural,Standard,23.15,22,Credit Card,5,465.95,No
3027,33,Male,Suburban,Standard,84.67,60,Debit Card,1,157.47,No
3028,66,Male,Rural,Standard,68.1,10,PayPal,9,382.42,No
3029,43,Male,Suburban,Standard,42.78,6,Credit Card,0,235.02,Yes
3030,44,Female,Suburban,Standard,55.06,6,Credit Card,7,67.91,No
3031,54,Female,Urban,Basic,91.46,28,Debit Card,2,331.3,Yes
3032,21,Male,Urban,Basic,66.84,42,Debit Card,7,116.55,No
3033,67,Male,Urban,Premium,45.83,41,Credit Card,2,144.67,No
3034,41,Female,Suburban,Basic,20.83,63,Credit Card,1,17.17,No
3035,36,Female,Rural,Standard,36.44,22,Credit Card,7,9.19,Yes
3036,53,Male,Rural,Standard,98.05,29,Credit Card,2,257.3,No
3037,77,Female,Urban,Premium,49.36,71,Credit Card,7,29.84,Yes
3038,56,Male,Urban,Standard,52.47,34,Debit Card,1,105.5,Yes
3039,27,Male,Urban,Standard,54.87,2,Debit Card,3,461.98,Yes
3040,42,Female,Urban,Premium,89.57,26,Debit Card,8,42.34,No
3041,35,Female,Suburban,Premium,64.35,19,Credit Card,0,146.1,No
3042,36,Female,Rural,Standard,72.43,20,Credit Card,1,363.54,Yes
3043,53,Male,Rural,Standard,45.05,33,Credit Card,1,442.28,Yes
3044,27,Female,Suburban,Basic,12.62,4,PayPal,8,24.06,Yes
3045,50,Male,Rural,Standard,93.79,32,Debit Card,9,93.53,No
3046,72,Male,Suburban,Premium,95.42,19,PayPal,4,194.55,Yes
3047,67,Female,Urban,Premium,95.42,3,Credit Card,3,181.14,Yes
3048,22,Male,Suburban,Basic,94.93,61,Debit Card,9,144.97,Yes
3049,64,Female,Suburban,Standard,83.37,38,Debit Card,9,121.91,Yes
3050,66,Female,Suburban,Standard,71.61,6,PayPal,3,135.06,No
3051,52,Male,Urban,Premium,86.01,56,Debit Card,6,67.58,No
3052,61,Male,Urban,Standard,64.05,40,Debit Card,2,82.5,Yes
3053,51,Male,Urban,Standard,22.09,69,Credit Card,8,303.78,No
3054,50,Male,Rural,Basic,45.21,42,Debit Card,4,146.8,No
3055,72,Female,Urban,Standard,97.42,2,Credit Card,8,200.44,Yes
3056,38,Female,Suburban,Basic,41.6,28,Credit Card,0,206.57,No
3057,34,Male,Suburban,Premium,88.1,17,Credit Card,9,55.76,Yes
3058,39,Male,Urban,Standard,18.39,70,Crypto,7,409.93,No
3059,65,Female,Suburban,Standard,40.08,69,Credit Card,1,478.22,No
3060,54,Female,Rural,Standard,41.59,39,PayPal,7,132.51,Yes
3061,32,Male,Urban,Premium,14.64,7,Crypto,3,147.91,No
3062,52,Male,Rural,Basic,20.72,32,PayPal,1,346.88,No
3063,45,Female,Urban,Basic,27.38,4,PayPal,1,41.21,Yes
3064,24,Male,Urban,Premium,85.4,21,PayPal,5,453.75,Yes
3065,49,Male,Rural,Premium,15.71,32,Credit Card,2,61.17,Yes
3066,28,Female,Rural,Premium,36.88,14,Credit Card,9,366.3,No
3067,27,Female,Rural,Basic,10.92,70,Debit Card,2,146.47,Yes
3068,26,Female,Suburban,Basic,72.61,46,Credit Card,8,162.31,No
3069,31,Female,Rural,Basic,65.83,20,Credit Card,4,71.28,No
3070,30,Female,Rural,Basic,68.05,58,Debit Card,6,323.52,Yes
3071,78,Male,Rural,Standard,43.69,48,Debit Card,4,397.7,Yes
3072,74,Male,Suburban,Basic,28.74,7,PayPal,1,475.17,Yes
3073,79,Male,Urban,Standard,74.83,40,Debit Card,7,166.44,Yes
3074,42,Male,Rural,Basic,83.0,59,Debit Card,8,310.97,No
3075,19,Female,Urban,Basic,22.47,36,Credit Card,1,208.08,Yes
3076,52,Female,Suburban,Premium,53.81,44,Credit Card,1,279.36,No
3077,24,Female,Urban,Basic,32.38,31,Crypto,3,82.3,No
3078,38,Female,Suburban,Basic,25.13,42,Credit Card,7,291.29,Yes
3079,35,Male,Urban,Basic,76.09,44,Credit Card,4,424.69,Yes
3080,20,Male,Urban,Basic,58.43,43,Debit Card,4,431.96,Yes
3081,59,Female,Rural,Standard,29.46,43,Credit Card,6,242.21,Yes
3082,71,Female,Urban,Basic,37.9,47,Credit Card,3,118.64,No
3083,78,Female,Suburban,Standard,97.0,6,Credit Card,8,418.5,Yes
3084,56,Female,Urban,Premium,86.38,66,Credit Card,3,499.71,Yes
3085,58,Female,Urban,Standard,89.2,9,Credit Card,7,189.2,Yes
3086,66,Female,Urban,Basic,51.4,11,PayPal,2,462.26,Yes
3087,28,Male,Suburban,Standard,66.14,18,Debit Card,5,491.75,No
3088,56,Female,Urban,Basic,43.91,25,Credit Card,0,198.41,Yes
3089,41,Female,Rural,Standard,16.99,58,Credit Card,6,358.43,Yes
3090,77,Male,Urban,Standard,46.1,30,Credit Card,6,290.97,Yes
3091,63,Female,Urban,Basic,63.46,1,PayPal,1,361.37,Yes
3092,36,Male,Urban,Premium,35.84,63,Credit Card,4,77.92,Yes
3093,21,Female,Urban,Premium,86.32,29,Crypto,3,183.99,Yes
3094,43,Male,Suburban,Premium,23.6,66,Credit Card,9,32.34,Yes
3095,55,Female,Rural,Basic,43.04,53,PayPal,8,306.99,No
3096,59,Male,Suburban,Standard,21.24,19,Credit Card,1,463.42,No
3097,49,Female,Urban,Premium,46.43,66,Credit Card,2,280.58,No
3098,56,Male,Urban,Basic,13.57,52,Credit Card,0,36.1,No
3099,62,Male,Urban,Premium,34.53,31,Debit Card,9,465.26,Yes
3100,63,Female,Rural,Basic,46.07,60,Credit Card,4,67.35,No
3101,53,Female,Urban,Basic,53.03,68,Credit Card,2,441.59,No
3102,57,Male,Suburban,Standard,58.93,30,PayPal,3,357.4,No
3103,54,Male,Urban,Standard,34.75,13,Credit Card,3,318.55,Yes
3104,50,Female,Urban,Standard,57.07,15,Credit Card,5,293.84,No
3105,53,Female,Urban,Premium,55.81,20,PayPal,9,66.44,Yes
3106,20,Female,Urban,Basic,38.46,34,Credit Card,6,250.92,No
3107,26,Male,Suburban,Basic,84.72,20,PayPal,6,99.15,Yes
3108,25,Female,Urban,Premium,59.11,50,Credit Card,7,286.32,No
3109,50,Male,Suburban,Basic,39.9,27,Credit Card,2,224.22,Yes
3110,76,Male,Urban,Standard,95.26,30,Credit Card,4,340.16,Yes
3111,23,Female,Rural,Standard,86.06,56,PayPal,9,491.27,No
3112,58,Female,Urban,Basic,98.43,65,PayPal,5,181.15,No
3113,56,Female,Rural,Basic,72.3,55,Crypto,5,308.74,No
3114,21,Male,Rural,Standard,44.04,24,Credit Card,7,432.34,No
3115,30,Male,Rural,Premium,35.28,25,PayPal,4,47.37,Yes
3116,66,Male,Urban,Standard,69.7,53,Credit Card,4,400.32,No
3117,77,Female,Suburban,Standard,98.27,11,Credit Card,0,120.47,Yes
3118,19,Male,Urban,Standard,66.4,60,PayPal,0,270.6,No
3119,77,Male,Urban,Basic,89.35,47,Credit Card,5,495.76,No
3120,22,Male,Urban,Basic,39.62,25,Credit Card,9,492.04,No
3121,61,Female,Urban,Standard,46.63,25,Credit Card,9,158.58,Yes
3122,44,Male,Rural,Basic,91.56,17,Debit Card,4,66.75,No
3123,49,Female,Urban,Basic,78.12,12,Credit Card,9,469.15,Yes
3124,38,Male,Suburban,Standard,98.33,52,Credit Card,5,446.87,No
3125,25,Female,Suburban,Standard,79.73,11,Crypto,8,308.4,Yes
3126,55,Male,Suburban,Basic,50.37,10,Credit Card,7,17.17,Yes
3127,25,Female,Suburban,Standard,57.8,60,Credit Card,6,375.89,Yes
3128,67,Female,Urban,Standard,91.05,54,Debit Card,6,81.27,Yes
3129,20,Male,Suburban,Basic,59.65,63,PayPal,5,471.57,Yes
3130,71,Female,Urban,Premium,32.99,20,Credit Card,5,218.13,Yes
3131,61,Male,Rural,Basic,49.21,5,Debit Card,0,307.94,Yes
3132,78,Female,Suburban,Premium,56.47,41,Credit Card,6,141.26,Yes
3133,75,Female,Rural,Basic,18.7,63,Debit Card,4,238.06,No
3134,20,Male,Urban,Premium,76.94,56,Credit Card,6,377.56,Yes
3135,39,Male,Urban,Basic,19.84,32,Credit Card,5,246.52,Yes
3136,23,Male,Urban,Standard,46.44,27,Credit Card,7,423.75,Yes
3137,19,Male,Urban,Basic,82.42,68,PayPal,2,356.8,No
3138,40,Male,Urban,Standard,52.08,48,Debit Card,7,39.6,Yes
3139,61,Male,Suburban,Standard,85.78,7,PayPal,6,303.81,Yes
3140,19,Male,Urban,Basic,40.77,46,Debit Card,0,306.69,Yes
3141,55,Female,Suburban,Standard,96.19,18,Credit Card,2,191.07,Yes
3142,34,Male,Rural,Basic,28.85,38,Credit Card,9,162.04,Yes
3143,52,Male,Suburban,Premium,13.44,65,PayPal,3,32.38,No
3144,51,Female,Urban,Basic,88.52,17,Debit Card,8,223.63,No
3145,40,Male,Urban,Standard,77.7,38,Crypto,5,168.96,Yes
3146,47,Male,Urban,Standard,30.88,63,Credit Card,6,475.58,Yes
3147,69,Male,Urban,Basic,98.63,42,Credit Card,4,337.41,No
3148,25,Female,Suburban,Basic,55.21,8,Credit Card,2,230.57,Yes
3149,39,Female,Urban,Standard,95.6,30,Credit Card,4,377.55,Yes
3150,61,Male,Rural,Standard,55.45,64,Credit Card,6,389.61,Yes
3151,75,Female,Suburban,Premium,52.47,9,Credit Card,8,240.75,No
3152,53,Female,Suburban,Basic,50.42,57,Debit Card,8,38.8,Yes
3153,22,Female,Urban,Standard,40.14,59,Credit Card,7,390.5,Yes
3154,30,Female,Urban,Basic,58.03,67,Credit Card,4,46.05,No
3155,46,Female,Suburban,Basic,50.73,5,Debit Card,6,423.91,Yes
3156,48,Male,Urban,Standard,13.31,4,Credit Card,3,167.74,No
3157,64,Male,Urban,Basic,33.44,8,Debit Card,9,319.48,No
3158,74,Male,Urban,Standard,29.18,42,Credit Card,4,370.46,Yes
3159,72,Female,Urban,Standard,88.07,35,PayPal,3,18.56,Yes
3160,33,Female,Suburban,Standard,63.9,13,Debit Card,2,192.92,No
3161,59,Female,Urban,Premium,78.73,5,PayPal,0,302.47,Yes
3162,79,Female,Suburban,Standard,96.11,40,Debit Card,4,424.22,Yes
3163,47,Male,Urban,Standard,67.96,19,Credit Card,1,359.17,Yes
3164,74,Female,Suburban,Standard,98.43,4,Credit Card,5,448.17,Yes
3165,72,Female,Rural,Standard,38.06,59,Debit Card,4,42.28,No
3166,33,Female,Rural,Basic,26.76,18,Debit Card,1,36.84,Yes
3167,29,Female,Urban,Basic,46.3,24,Debit Card,7,357.05,Yes
3168,34,Female,Urban,Basic,52.37,31,Credit Card,4,199.87,No
3169,33,Male,Urban,Standard,90.58,58,Debit Card,1,241.33,No
3170,29,Female,Suburban,Premium,60.39,28,Debit Card,0,302.55,No
3171,25,Male,Suburban,Basic,36.3,9,Debit Card,1,492.98,No
3172,37,Female,Suburban,Basic,76.84,45,Credit Card,0,34.52,No
3173,20,Female,Urban,Premium,55.52,49,Crypto,9,55.34,Yes
3174,33,Male,Suburban,Premium,24.59,2,Credit Card,9,414.83,Yes
3175,47,Female,Urban,Standard,61.91,6,Credit Card,2,11.24,No
3176,62,Male,Suburban,Basic,92.03,29,PayPal,2,225.78,Yes
3177,40,Male,Urban,Basic,85.84,26,Credit Card,9,387.29,Yes
3178,45,Male,Suburban,Basic,62.81,28,Debit Card,0,98.44,Yes
3179,68,Female,Urban,Basic,43.94,7,Credit Card,6,94.32,Yes
3180,57,Female,Urban,Basic,17.83,34,Credit Card,9,155.82,Yes
3181,71,Female,Suburban,Standard,52.27,56,Credit Card,6,75.86,Yes
3182,22,Male,Urban,Basic,77.69,10,Credit Card,8,339.6,Yes
3183,37,Female,Suburban,Basic,42.42,57,Credit Card,4,100.87,No
3184,57,Female,Suburban,Basic,31.19,47,Credit Card,3,114.2,Yes
3185,73,Male,Suburban,Standard,93.82,27,Debit Card,4,287.89,No
3186,61,Male,Urban,Standard,83.94,39,Debit Card,7,483.7,Yes
3187,18,Male,Urban,Standard,67.44,22,PayPal,7,457.03,Yes
3188,74,Female,Suburban,Basic,22.31,19,PayPal,3,432.38,No
